Date,Close
1970-01-02,93
1970-01-05,93.4599990845
1970-01-06,92.8199996948
1970-01-07,92.6299972534
1970-01-08,92.6800003052
1970-01-09,92.4000015259
1970-01-12,91.6999969482
1970-01-13,91.9199981689
1970-01-14,91.6500015259
1970-01-15,91.6800003052
1970-01-16,90.9199981689
1970-01-19,89.6500015259
1970-01-20,89.8300018311
1970-01-21,89.9499969482
1970-01-22,90.0400009155
1970-01-23,89.3700027466
1970-01-26,88.1699981689
1970-01-27,87.6200027466
1970-01-28,86.7900009155
1970-01-29,85.6900024414
1970-01-30,85.0199966431
1970-02-02,85.75
1970-02-03,86.7699966431
1970-02-04,86.2399978638
1970-02-05,85.9000015259
1970-02-06,86.3300018311
1970-02-09,87.0100021362
1970-02-10,86.0999984741
1970-02-11,86.9400024414
1970-02-12,86.7300033569
1970-02-13,86.5400009155
1970-02-16,86.4700012207
1970-02-17,86.3700027466
1970-02-18,87.4400024414
1970-02-19,87.7600021362
1970-02-20,88.0299987793
1970-02-24,87.9899978638
1970-02-25,89.3499984741
1970-02-26,88.9000015259
1970-02-27,89.5
1970-03-02,89.7099990845
1970-03-03,90.2300033569
1970-03-04,90.0400009155
1970-03-05,90
1970-03-06,89.4400024414
1970-03-09,88.5100021362
1970-03-10,88.75
1970-03-11,88.6900024414
1970-03-12,88.3300018311
1970-03-13,87.8600006104
1970-03-16,86.9100036621
1970-03-17,87.2900009155
1970-03-18,87.5400009155
1970-03-19,87.4199981689
1970-03-20,87.0599975586
1970-03-23,86.9899978638
1970-03-24,87.9800033569
1970-03-25,89.7699966431
1970-03-26,89.9199981689
1970-03-30,89.6299972534
1970-03-31,89.6299972534
1970-04-01,90.0699996948
1970-04-02,89.7900009155
1970-04-03,89.3899993896
1970-04-06,88.7600021362
1970-04-07,88.5199966431
1970-04-08,88.4899978638
1970-04-09,88.5299987793
1970-04-10,88.2399978638
1970-04-13,87.6399993896
1970-04-14,86.8899993896
1970-04-15,86.7300033569
1970-04-16,85.8799972534
1970-04-17,85.6699981689
1970-04-20,85.8300018311
1970-04-21,85.3799972534
1970-04-22,84.2699966431
1970-04-23,83.0400009155
1970-04-24,82.7699966431
1970-04-27,81.4599990845
1970-04-28,80.2699966431
1970-04-29,81.8099975586
1970-04-30,81.5199966431
1970-05-01,81.4400024414
1970-05-04,79.3700027466
1970-05-05,78.5999984741
1970-05-06,79.4700012207
1970-05-07,79.8300018311
1970-05-08,79.4400024414
1970-05-11,78.5999984741
1970-05-12,77.8499984741
1970-05-13,76.5299987793
1970-05-14,75.4400024414
1970-05-15,76.9000015259
1970-05-18,76.9599990845
1970-05-19,75.4599990845
1970-05-20,73.5199966431
1970-05-21,72.1600036621
1970-05-22,72.25
1970-05-25,70.25
1970-05-26,69.2900009155
1970-05-27,72.7699966431
1970-05-28,74.6100006104
1970-05-29,76.5500030518
1970-06-01,77.8399963379
1970-06-02,77.8399963379
1970-06-03,78.5199966431
1970-06-04,77.3600006104
1970-06-05,76.1699981689
1970-06-08,76.2900009155
1970-06-09,76.25
1970-06-10,75.4800033569
1970-06-11,74.4499969482
1970-06-12,73.8799972534
1970-06-15,74.5800018311
1970-06-16,76.1500015259
1970-06-17,76
1970-06-18,76.5100021362
1970-06-19,77.0500030518
1970-06-22,76.6399993896
1970-06-23,74.7600021362
1970-06-24,73.9700012207
1970-06-25,74.0199966431
1970-06-26,73.4700012207
1970-06-29,72.8899993896
1970-06-30,72.7200012207
1970-07-01,72.9400024414
1970-07-02,72.9199981689
1970-07-06,71.7799987793
1970-07-07,71.2300033569
1970-07-08,73
1970-07-09,74.0599975586
1970-07-10,74.4499969482
1970-07-13,74.5500030518
1970-07-14,74.4199981689
1970-07-15,75.2300033569
1970-07-16,76.3399963379
1970-07-17,77.6900024414
1970-07-20,77.7900009155
1970-07-21,76.9800033569
1970-07-22,77.0299987793
1970-07-23,78
1970-07-24,77.8199996948
1970-07-27,77.6500015259
1970-07-28,77.7699966431
1970-07-29,78.0400009155
1970-07-30,78.0699996948
1970-07-31,78.0500030518
1970-08-03,77.0199966431
1970-08-04,77.1900024414
1970-08-05,77.1800003052
1970-08-06,77.0800018311
1970-08-07,77.2799987793
1970-08-10,76.1999969482
1970-08-11,75.8199996948
1970-08-12,75.4199981689
1970-08-13,74.7600021362
1970-08-14,75.1800003052
1970-08-17,75.3300018311
1970-08-18,76.1999969482
1970-08-19,76.9599990845
1970-08-20,77.8399963379
1970-08-21,79.2399978638
1970-08-24,80.9899978638
1970-08-25,81.1200027466
1970-08-26,81.2099990845
1970-08-27,81.0800018311
1970-08-28,81.8600006104
1970-08-31,81.5199966431
1970-09-01,80.9499969482
1970-09-02,80.9599990845
1970-09-03,82.0899963379
1970-09-04,82.8300018311
1970-09-08,83.0400009155
1970-09-09,82.7900009155
1970-09-10,82.3000030518
1970-09-11,82.5199966431
1970-09-14,82.0699996948
1970-09-15,81.3600006104
1970-09-16,81.7900009155
1970-09-17,82.2900009155
1970-09-18,82.6200027466
1970-09-21,81.9100036621
1970-09-22,81.8600006104
1970-09-23,81.9100036621
1970-09-24,81.6600036621
1970-09-25,82.8300018311
1970-09-28,83.9100036621
1970-09-29,83.8600006104
1970-09-30,84.3000030518
1970-10-01,84.3199996948
1970-10-02,85.1600036621
1970-10-05,86.4700012207
1970-10-06,86.8499984741
1970-10-07,86.8899993896
1970-10-08,85.9499969482
1970-10-09,85.0800018311
1970-10-12,84.1699981689
1970-10-13,84.0599975586
1970-10-14,84.1900024414
1970-10-15,84.6500015259
1970-10-16,84.2799987793
1970-10-19,83.1500015259
1970-10-20,83.6399993896
1970-10-21,83.6600036621
1970-10-22,83.3799972534
1970-10-23,83.7699966431
1970-10-26,83.3099975586
1970-10-27,83.1200027466
1970-10-28,83.4300003052
1970-10-29,83.3600006104
1970-10-30,83.25
1970-11-02,83.5100021362
1970-11-03,84.2200012207
1970-11-04,84.3899993896
1970-11-05,84.0999984741
1970-11-06,84.2200012207
1970-11-09,84.6699981689
1970-11-10,84.7900009155
1970-11-11,85.0299987793
1970-11-12,84.1500015259
1970-11-13,83.3700027466
1970-11-16,83.2399978638
1970-11-17,83.4700012207
1970-11-18,82.7900009155
1970-11-19,82.9100036621
1970-11-20,83.7200012207
1970-11-23,84.2399978638
1970-11-24,84.7799987793
1970-11-25,85.0899963379
1970-11-27,85.9300003052
1970-11-30,87.1999969482
1970-12-01,87.4700012207
1970-12-02,88.4800033569
1970-12-03,88.9000015259
1970-12-04,89.4599990845
1970-12-07,89.9400024414
1970-12-08,89.4700012207
1970-12-09,89.5400009155
1970-12-10,89.9199981689
1970-12-11,90.2600021362
1970-12-14,89.8000030518
1970-12-15,89.6600036621
1970-12-16,89.7200012207
1970-12-17,90.0400009155
1970-12-18,90.2200012207
1970-12-21,89.9400024414
1970-12-22,90.0400009155
1970-12-23,90.0999984741
1970-12-24,90.6100006104
1970-12-28,91.0899963379
1970-12-29,92.0800018311
1970-12-30,92.2699966431
1970-12-31,92.1500015259
1971-01-04,91.1500015259
1971-01-05,91.8000030518
